#,Name,Comments 1,Quarter,Down,Distance,Field Position,P/10,SY/GL,Red Area,Drive #,Drive Play #,Gain,R/P,Hash,Personnel,Formation,Form Var,Motion,Starting Form,FIB,Endover,Form Adj Reduce,Y Location,Pass Concept,Pass Result,Backfield,Run Concept,Run Strength,Play Type,Proctection,Front,Front Type,Stunt,Pressure Type,Coverage,2M/4M,BC/REC,QB,RB,TE,WR,Tempo,pff_OFFPERSONNELBASIC,pff_RUNPASS,pff_DRIVEPLAY,pff_HASHDEF,pff_PREVIOUSGAINLOSS,pff_GAINLOSS,pff_SCREEN,pff_QUICKGAME,pff_RUNCONCEPT3,pff_RUNCONCEPTPRIMARY,pff_PENALTY,pff_TOUCHDOWN,pff_TRICKLOOK,pff_TRICKPLAY,pff_TEMPO,pff_2MINUTE,pff_GARBAGETIME,pff_BALLCARRIER,pff_QB,pff_RBS,pff_WRS,pff_TES,pff_FRONTTYPE,pff_OFFFORMATIONGROUP,pff_RUNPASSOPTION,pff_PREVIOUSRUNPASS,pff_PASSRECEIVERTARGET,pff_BLITZDOG,pff_PASSCOVERAGEBASIC
806,"2025 UAB O vs Florida State, PFF Play 163",163,4,1,10,'+25,P,,,11,9,16.0,P,R,21,PRO,,,,,,,ON,,COMPLETE,PSTL,INSIDE ZN RD,STR,PA,,OVER,4 DOWN,,BLITZ,COVER 4,,ALBI 00,ALBI 07,03; 04,17,00; 06,0,21,P,9,R,14.0,16.0,0,0.0,,MAN,,,0,0,0,0,0,ALBI 00,ALBI 07,03; 04,00; 06,17,OVER,1x2,1,P,ALBI 00,1,COVER 4
807,"2025 UAB O vs Florida State, PFF Play 164",164,4,1,9,'+9,1,GL,RA,11,10,0.0,P,L,21,PRO,,,,,,,ON,,BATTED PASS,,INSIDE ZN RD,STR,PA,,OVER,4 DOWN,,BLITZ,COVER 0,,,ALBI 07,03; 11,17,00; 06,0,21,P,10,L,16.0,,0,0.0,,MAN,,,0,0,0,0,0,,ALBI 07,03; 11,00; 06,17,OVER,2x1,1,P,,1,COVER 0
808,"2025 UAB O vs Florida State, PFF Play 165",165,4,2,9,'+9,2,GL,RA,11,11,6.0,R,L,12,KING U OFF,,,,,,,SLOT,,,GN,SPL ZN SS,ZN,ZN,GAP,ODD,4 DOWN,,BLITZ,RED ZONE,,ALBI 04,ALBI 07,04,17; 85,00; 06,0,12,R,11,L,,6.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,ODD,3x1,1,P,,1,RED ZONE
809,"2025 UAB O vs Florida State, PFF Play 166",166,4,3,3,'+3,3,SY/GL,RA,11,12,1.0,R,L,13,KING U OFF B HIP,,,,,,X,,CURLS,,GF,Y INSERT,STR,ZN,GAP,OVER,4 DOWN,,BLITZ,COVER 0,,ALBI 15,ALBI 15,04,17; 44; 85,06,0,13,R,12,L,6.0,1.0,0,,,MAN,,,0,0,0,0,0,ALBI 15,ALBI 15,04,06,17; 44; 85,OVER,2x1,0,R,,1,COVER 0
810,"2025 UAB O vs Florida State, PFF Play 167",167,4,4,2,'+2,4,SY/GL,RA,11,13,1.0,P,L,11,DOUBLES,STK,Y MISSILE,,X,X,X,OPEN,,COMPLETE,GF,JET SWEEP,STR,DB,,JOKER,5 DOWN,,BLITZ,COVER 0,,ALBI 17,ALBI 07,04,17,00; 06; 08,0,11,P,13,L,1.0,1.0,0,0.0,,,,,0,0,0,0,0,ALBI 17,ALBI 07,04,00; 06; 08,17,OVER,2x2,0,R,ALBI 17,1,COVER 0
811,"2025 UAB O vs Florida State, PFF Play 184",184,4,1,10,'-25,P,,,12,1,3.0,R,R,11,TREY Y OFF,SNUG,Y MTR,,X,,X,OFF,CURLS,,GF,Q SPL ZN,STR,ZN,GAP,JOKER,5 DOWN,,,COVER 3 SEAM,,ALBI 30,ALBI 16,30,87,12; 13; 84,0,11,R,1,R,1.0,3.0,0,,,INSIDE ZONE,,,0,0,0,0,1,ALBI 30,ALBI 16,30,12; 13; 84,87,OVER,1x3,0,P,,0,COVER 3 SEAM
812,"2025 UAB O vs Florida State, PFF Play 185",185,4,2,7,'-28,2,,,12,2,4.0,R,M,11,DUO Y OFF,SNUG,Z IN,,,,X,OFF,CURLS,,PSTL,Y INSERT,STR,ZN,GAP,JOKER,5 DOWN,,,COVER 3,,ALBI 30,ALBI 16,30,87,12; 13; 84,1,11,R,2,C,3.0,4.0,0,,,MAN,,,0,0,1,0,1,ALBI 30,ALBI 16,30,12; 13; 84,87,OVER,2x2,0,R,,0,COVER 3
813,"2025 UAB O vs Florida State, PFF Play 186",186,4,3,3,'-32,3,SY,,12,3,2.0,R,M,11,TREY Y OFF,SNUG,,,X,X,X,OFF,CURLS,,GN,Q SPL ZN,STR,ZN,GAP,WIDE OVER,5 DOWN,,,COVER 3 SEAM,,ALBI 16,ALBI 16,30,87,12; 13; 84,0,11,R,3,C,4.0,2.0,0,,,INSIDE ZONE,,,0,0,0,0,1,ALBI 16,ALBI 16,30,12; 13; 84,87,WIDE OVER,3x1,0,R,,0,COVER 3 SEAM
814,"2025 UAB O vs Florida State, PFF Play 187",187,4,4,1,'-34,4,SY,,12,4,7.0,R,R,11,DUO Y OFF,SNUG,Z IN,,,,X,OFF,CURLS,,PSTL,Y INSERT,STR,ZN,GAP,WIDE OVER,5 DOWN,,,COVER 3,,ALBI 30,ALBI 16,30,87,13; 81; 84,0,11,R,4,R,2.0,7.0,0,,,MAN,,,0,0,0,0,1,ALBI 30,ALBI 16,30,13; 81; 84,87,WIDE OVER,2x2,0,R,,0,COVER 3
815,"2025 UAB O vs Florida State, PFF Play 188",188,4,1,10,'-41,P,,,12,5,0.0,P,M,11,DUO Y OFF,STK/SNUG,,,,,X,OFF,,INCOMPLETE,GF,JET SWEEP,STR,DB,,BENCH,5 DOWN,,,COVER 3 SEAM,,ALBI 84,ALBI 16,30,87,13; 81; 84,0,11,P,5,C,7.0,,0,0.0,,,,,0,0,0,0,1,,ALBI 16,30,13; 81; 84,87,WIDE UNDER,2x2,0,R,ALBI 84,0,COVER 3 SEAM
816,"2025 UAB O vs Tulsa, PFF Play 010",10,1,1,10,'-24,P,,,1,1,17.0,P,M,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,COMPLETE,GN,Y INSERT,STR,PA,,WIDE OVER,4 DOWN,,BLITZ,COVER 2,,ALBI 17,ALBI 07,04,17,00; 06; 12,0,11,P,1,C,,17.0,0,0.0,,INSIDE ZONE,,,0,0,0,0,0,ALBI 17,ALBI 07,04,00; 06; 12,17,WIDE OVER,3x1,1,,ALBI 17,1,COVER 2
817,"2025 UAB O vs Tulsa, PFF Play 011",11,1,1,10,'-41,P,,,1,2,5.0,R,M,11,DUO Y OFF,SNUG,Z MTR,,X,X,X,OFF,,,PSTL,INSIDE ZN RD,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 3,,ALBI 04,ALBI 07,04,17,00; 06; 12,1,11,R,2,C,17.0,5.0,0,,,MAN,,,0,0,1,0,0,ALBI 04,ALBI 07,04,00; 06; 12,17,WIDE UNDER,2x2,1,P,,0,COVER 3
818,"2025 UAB O vs Tulsa, PFF Play 012",12,1,2,5,'-46,2,,,1,3,1.0,R,M,12,SLOT - WING,,,,,,,SLOT,,,GN,CTR OY,WK,GAP,GAP,BENCH,4 DOWN,,,COVER 2,,ALBI 04,ALBI 07,04,17; 85,00; 08,1,12,R,3,C,5.0,1.0,0,,,COUNTER,,,0,0,1,0,0,ALBI 04,ALBI 07,04,00; 08,17; 85,WIDE UNDER,2x2,1,R,,0,COVER 2
819,"2025 UAB O vs Tulsa, PFF Play 013",13,1,3,4,'-47,3,,,1,4,0.0,P,R,11,DUO Y OFF,SNUG,Z BNC,,X,X,X,OFF,,THROWN AWAY,GN,JET SWEEP,STR,DB,,SPLIT,4 DOWN,STUNT,BLITZ,COVER 1,,,ALBI 07,04,85,00; 06; 18,0,11,P,4,R,1.0,,0,0.0,,,,,0,0,0,0,0,,ALBI 07,04,00; 06; 18,85,EVEN,2x2,0,R,,1,COVER 1
820,"2025 UAB O vs Tulsa, PFF Play 020",20,1,1,10,'+44,P,,,2,1,4.0,R,M,12,ACE YU OFF,,,,,,X,OFF,CURLS,,,SPL DIVE,STR,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 4,,ALBI 03,ALBI 07,03,17; 85,00; 08,0,12,R,1,C,,4.0,0,,,MAN,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 08,17; 85,WIDE OVER,2x2,0,P,,0,COVER 4
821,"2025 UAB O vs Tulsa, PFF Play 021",21,1,2,6,'+40,2,,,2,2,4.0,P,M,12,SLOT - WING,,Z IN,,,,,SLOT,,COMPLETE,GN,JET SWEEP,STR,DB,,WIDE OVER,4 DOWN,,BLITZ,COVER 3,,ALBI 05,ALBI 07,03,17; 85,00; 05,1,12,P,2,C,4.0,4.0,1,0.0,,,,,0,0,1,0,0,ALBI 05,ALBI 07,03,00; 05,17; 85,WIDE OVER,2x2,0,R,ALBI 05,1,COVER 3
822,"2025 UAB O vs Tulsa, PFF Play 022",22,1,3,2,'+36,3,SY,,2,3,16.0,R,L,11,TREY Y OFF,SNUG,BUZZ,,X,X,X,OFF,,,GN,Y INSERT,STR,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 3,,ALBI 03,ALBI 07,03,85,00; 06; 18,0,11,R,3,L,4.0,16.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 06; 18,85,WIDE OVER,3x1,1,P,,0,COVER 3
823,"2025 UAB O vs Tulsa, PFF Play 023",23,1,1,10,'+20,P,,RA,2,4,2.0,R,L,21,PRO,,BUZZ,,,,,ON,,,,INSIDE ZN RD,STR,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 4,,ALBI 11,ALBI 07,03; 11,85,00; 05,0,21,R,4,L,16.0,2.0,0,,,MAN,,,0,0,0,0,0,ALBI 11,ALBI 07,03; 11,00; 05,85,WIDE OVER,2x1,1,R,,0,COVER 4
824,"2025 UAB O vs Tulsa, PFF Play 024",24,1,2,8,'+18,2,,RA,2,5,18.0,P,L,11,TREY Y OFF,ENDOVER,,,X,X,,OFF,,COMPLETE,GN,Y INSERT,STR,PA,,BENCH,4 DOWN,,BLITZ,COVER 6,,ALBI 00,ALBI 07,03,85,00; 06; 18,0,11,P,5,L,2.0,18.0,0,0.0,,INSIDE ZONE,,ALBI 00,0,0,0,0,0,ALBI 00,ALBI 07,03,00; 06; 18,85,WIDE UNDER,4x0,1,R,ALBI 00,1,COVER 6
825,"2025 UAB O vs Tulsa, PFF Play 037",37,1,1,10,'-22,P,,,3,1,3.0,R,L,11,DUO Y OFF,SNUG,,,,,X,OFF,,,GN,SPL ZN SS,ZN,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 4,,ALBI 11,ALBI 07,11,17,00; 05; 12,0,11,R,1,L,18.0,3.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05; 12,17,WIDE OVER,2x2,1,P,,0,COVER 4
826,"2025 UAB O vs Tulsa, PFF Play 038",38,1,2,7,'-25,2,,,3,2,5.0,P,R,11,TRIPS - SLOT,STK,TOZ,,X,,X,OPEN,,COMPLETE,GEMP,JET SWEEP,STR,DB,,BENCH,4 DOWN,STUNT,BLITZ,COVER 3,,ALBI 17,ALBI 07,11,17,00; 05; 12,0,11,P,2,R,3.0,5.0,0,0.0,,,,,0,0,0,0,0,ALBI 17,ALBI 07,11,00; 05; 12,17,WIDE UNDER,2x3,0,R,ALBI 17,1,COVER 3
827,"2025 UAB O vs Tulsa, PFF Play 039",39,1,3,2,'-30,3,SY,,3,3,3.0,R,L,12,KING U OFF,,,,,,,SLOT,,,GF,Y INSERT,STR,ZN,GAP,BENCH,4 DOWN,,BLITZ,COVER 3,,ALBI 04,ALBI 07,04,17; 85,00; 06,0,12,R,3,L,5.0,3.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,WIDE UNDER,3x1,1,P,,1,COVER 3
828,"2025 UAB O vs Tulsa, PFF Play 040",40,1,1,10,'-33,P,,,3,4,-3.0,R,M,12,TREY U HIP,,,,,,,WING PRO,CURLS,,PSTL,OUTSIDE ZN LD,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 04,ALBI 07,04,17; 85,00; 08,0,12,R,4,C,3.0,-3.0,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 08,17; 85,WIDE UNDER,1x3,0,R,,0,COVER 4
829,"2025 UAB O vs Tulsa, PFF Play 041",41,1,2,13,'-30,2,,,3,5,0.0,P,R,11,EMPTY 3x2 Y OFF,,,,X,,,OFF,,INTERCEPTION,GN,Y INSERT,STR,PA,,ODD,4 DOWN,,,COVER 4,,ALBI 00,ALBI 15,11,85,00; 05; 12,0,11,P,5,R,-3.0,,0,0.0,,INSIDE ZONE,,,1,1,0,0,0,,ALBI 15,11,00; 05; 12,85,ODD,4x2,1,R,ALBI 00,0,COVER 4
830,"2025 UAB O vs Tulsa, PFF Play 046",46,2,1,10,'-22,P,,,4,1,1.0,R,R,12,ACE YU OFF,,,,,,X,OFF,,,GN,SPL ZN SS,ZN,ZN,GAP,BENCH,4 DOWN,STUNT,BLITZ,COVER 1,,ALBI 03,ALBI 07,03,17; 85,00; 08,0,12,R,1,R,,1.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 08,17; 85,WIDE UNDER,2x2,1,P,,1,COVER 1
831,"2025 UAB O vs Tulsa, PFF Play 047",47,2,2,9,'-23,2,,,4,2,3.0,R,R,12,KING U OFF,,T MTR,,,,,SLOT,,,GF,SPL ZN SS,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 1,,ALBI 03,ALBI 07,03,17; 85,00; 08,0,12,R,2,R,1.0,3.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 08,17; 85,WIDE UNDER,1x3,1,R,,0,COVER 1
832,"2025 UAB O vs Tulsa, PFF Play 048",48,2,3,6,'-26,3,,,4,3,6.0,P,R,11,EMPTY 3x2,,,,X,,X,OPEN,,RUN,GEMP,JET SWEEP,STR,DB,,OKIE,4 DOWN,STUNT,,MISCELLANEOUS,,ALBI 07,ALBI 07,03,17,00; 06; 08,0,11,P,3,R,3.0,6.0,0,0.0,,,,,0,0,0,0,0,ALBI 07,ALBI 07,03,00; 06; 08,17,ODD,2x3,0,R,,0,MISCELLANEOUS
833,"2025 UAB O vs Tulsa, PFF Play 049",49,2,1,10,'-32,P,,,4,4,4.0,P,L,11,DUO Y OFF,SNUG,Z MTR,,X,X,X,OFF,,COMPLETE,PSTL,INSIDE ZN RD,WK,PA,,BENCH,4 DOWN,,,COVER 3,,ALBI 00,ALBI 07,03,17,00; 06; 18,0,11,P,4,L,6.0,4.0,0,0.0,,MAN,,,0,0,0,0,0,ALBI 00,ALBI 07,03,00; 06; 18,17,WIDE UNDER,2x2,1,P,ALBI 00,0,COVER 3
834,"2025 UAB O vs Tulsa, PFF Play 050",50,2,2,6,'-36,2,,,4,5,4.0,R,L,21,PRO,,,,,,,ON,CURLS,,GS,SPL ZN,ZN,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 1,,ALBI 04,ALBI 16,03; 04,17,00; 05,0,21,R,5,L,4.0,4.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 16,03; 04,00; 05,17,WIDE OVER,2x1,0,P,,0,COVER 1
835,"2025 UAB O vs Tulsa, PFF Play 051",51,2,3,2,'-40,3,SY,,4,6,1.0,R,L,22,EMPTY 3x2 Y OFF,,Y MTR,,,,,OFF,CURLS,,,,,ZN,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 07,ALBI 07,04; 11,17; 85,06,0,22,R,6,L,4.0,1.0,0,,,SNEAK,,,0,0,0,0,0,ALBI 07,ALBI 07,04; 11,06,17; 85,WIDE UNDER,3x2,0,R,,0,COVER 4
836,"2025 UAB O vs Tulsa, PFF Play 052",52,2,4,1,'-41,4,SY,,4,7,-2.0,R,L,22,TOAD WING - PRO,,T MTR,,,,,,CURLS,,,OUTSIDE ZN LD,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 11,ALBI 07,04; 11,17; 85,06,0,22,R,7,L,1.0,-2.0,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,04; 11,06,17; 85,WIDE UNDER,3x2,0,R,,0,COVER 4
837,"2025 UAB O vs Tulsa, PFF Play 064",64,2,1,10,'-25,P,,,5,1,0.0,R,M,12,TREY U HIP,,,,,,,WING PRO,CURLS,,GN,,WK,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 3,,ALBI 04,ALBI 07,04,17; 85,00; 08,0,12,R,1,C,-2.0,0.0,0,,,TRAP,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 08,17; 85,WIDE OVER,1x3,0,R,,0,COVER 3
838,"2025 UAB O vs Tulsa, PFF Play 065",65,2,2,10,'-25,2,,,5,2,10.0,R,M,12,QUADS WING - NIX,,,,,,,SLOT,,,GN,CTR OY,WK,GAP,GAP,BENCH,4 DOWN,,,COVER 1,,ALBI 04,ALBI 07,04,17; 85,00; 06,0,12,R,2,C,0.0,10.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,WIDE UNDER,0x4,1,R,,0,COVER 1
839,"2025 UAB O vs Tulsa, PFF Play 066",66,2,1,10,'-35,P,,,5,3,1.0,R,M,21,TREY Y OFF,SNUG,,,X,X,X,OFF,CURLS,,PSTL,Y INSERT,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 03,ALBI 07,03; 11,85,00; 05,0,21,R,3,C,10.0,1.0,0,,,MAN,,,0,0,0,0,0,ALBI 03,ALBI 07,03; 11,00; 05,85,WIDE UNDER,1x3,0,R,,0,COVER 4
840,"2025 UAB O vs Tulsa, PFF Play 067",67,2,2,9,'-36,2,,,5,4,8.0,P,L,11,TRIPS - SLOT,,Y FR,,X,,X,OPEN,,COMPLETE,GEMP,JET SWEEP,STR,DB,,BENCH,4 DOWN,,,COVER 4,,ALBI 85,ALBI 07,03,85,00; 06; 18,0,11,P,4,L,1.0,8.0,0,0.0,,,,,0,0,0,0,0,ALBI 85,ALBI 07,03,00; 06; 18,85,WIDE UNDER,3x2,0,R,ALBI 85,0,COVER 4
841,"2025 UAB O vs Tulsa, PFF Play 068",68,2,3,1,'-44,3,SY,,5,5,0.0,P,L,11,TRIPS,,,,,,,ON,,INCOMPLETE,GN,Y INSERT,STR,PA,,ODD,4 DOWN,,BLITZ,COVER 4,,ALBI 06,ALBI 07,03,85,00; 06; 18,0,11,P,5,L,8.0,,0,0.0,,INSIDE ZONE,,,0,0,0,0,0,,ALBI 07,03,00; 06; 18,85,ODD,3x1,1,P,ALBI 06,1,COVER 4
842,"2025 UAB O vs Tulsa, PFF Play 069",69,2,4,1,'-44,4,SY,,5,6,7.0,R,L,21 (**),WING - NIX,,,,,,,,CURLS,,,Q SPL ZN,STR,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 2,,ALBI 04,ALBI 07,03; 04,85,,0,21 (**),R,6,L,,7.0,0,,,INSIDE ZONE,,,0,1,0,0,0,ALBI 04,ALBI 07,03; 04,,85,WIDE OVER,0x2,0,P,,0,COVER 2
843,"2025 UAB O vs Tulsa, PFF Play 070",70,2,1,10,'+49,P,,,5,7,4.0,P,L,11,TRIPS - SLOT,,,,X,,X,OPEN,,RUN,GEMP,JET SWEEP,STR,DB,,BENCH,4 DOWN,STUNT,,COVER 4,,ALBI 07,ALBI 07,11,17,00; 05; 18,0,11,P,7,L,7.0,4.0,0,0.0,,,,,0,0,0,0,0,ALBI 07,ALBI 07,11,00; 05; 18,17,WIDE UNDER,3x2,0,R,,0,COVER 4
844,"2025 UAB O vs Tulsa, PFF Play 071",71,2,2,6,'+45,2,,,5,8,7.0,R,L,11,DUO Y OFF,SNUG,Z MTR,,X,X,X,OFF,,,GN,CTR OY,STR,GAP,GAP,BENCH,4 DOWN,,,COVER 6,,ALBI 11,ALBI 07,11,17,00; 05; 18,0,11,R,8,L,4.0,7.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05; 18,17,WIDE UNDER,2x2,1,P,,0,COVER 6
845,"2025 UAB O vs Tulsa, PFF Play 072",72,2,1,10,'+38,P,,,5,9,17.0,P,L,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,COMPLETE,GN,Y INSERT,STR,PA,,BENCH,4 DOWN,STUNT,,COVER 6,,ALBI 17,ALBI 07,11,17,00; 05; 18,0,11,P,9,L,7.0,17.0,0,0.0,,INSIDE ZONE,,,0,0,0,0,0,ALBI 17,ALBI 07,11,00; 05; 18,17,WIDE UNDER,3x1,1,R,ALBI 17,0,COVER 6
846,"2025 UAB O vs Tulsa, PFF Play 073",73,2,1,10,'+21,P,,,5,10,18.0,R,M,11,TREY Y OFF,ENDOVER,,,X,X,,OFF,,,GN,INSIDE ZN,ZN,ZN,GAP,BENCH,4 DOWN,,BLITZ,COVER 6,,ALBI 11,ALBI 07,11,17,00; 05; 18,0,11,R,10,C,17.0,18.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05; 18,17,WIDE UNDER,0x4,1,P,,1,COVER 6
847,"2025 UAB O vs Tulsa, PFF Play 074",74,2,1,3,'+3,1,SY/GL,RA,5,11,0.0,R,R,21,OTHER,,,,,,,OFF,,,GF,Y INSERT,STR,ZN,GAP,ODD,4 DOWN,,,RED ZONE,,ALBI 15,ALBI 15,03; 04,17,00; 05,0,21,R,11,R,18.0,0.0,0,,,INSIDE ZONE,,,1,1,0,0,0,ALBI 15,ALBI 15,03; 04,00; 05,17,ODD,4x2,1,R,,0,RED ZONE
848,"2025 UAB O vs Tulsa, PFF Play 075",75,2,2,3,'+3,2,SY/GL,RA,5,12,-2.0,R,M,11,TREY Y OFF,SNUG,,,X,X,X,OFF,CURLS,,GN,Q SPL ZN,STR,ZN,GAP,BEAR,4 DOWN,,BLITZ,COVER 0,,ALBI 15,ALBI 15,03,17,00; 05; 18,0,11,R,12,C,0.0,-2.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 15,ALBI 15,03,00; 05; 18,17,BEAR,1x3,0,R,,1,COVER 0
849,"2025 UAB O vs Tulsa, PFF Play 076",76,2,3,5,'+5,3,GL,RA,5,13,-8.0,P,L,11,DUO Y OFF,SNUG,,,,,X,OFF,,SACK,GN,JET SWEEP,STR,DB,,ONE INTERIOR,4 DOWN,STUNT,BLITZ,RED ZONE,,ALBI 07,ALBI 07,11,17,00; 06; 18,0,11,P,13,L,-2.0,-8.0,0,0.0,,,,,0,0,0,0,0,ALBI 07,ALBI 07,11,00; 06; 18,17,ONE INTERIOR,2x2,0,R,,1,RED ZONE
850,"2025 UAB O vs Tulsa, PFF Play 086",86,2,1,10,'-25,P,,,6,1,8.0,R,L,11,TRIPS,,,,,,,ON,,,GN,INSIDE ZN,ZN,ZN,GAP,SPLIT,4 DOWN,,,COVER 2 MAN,2.0,ALBI 04,ALBI 07,04,85,00; 06; 18,0,11,R,1,L,-8.0,8.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,EVEN,3x1,1,P,,0,COVER 2 MAN
851,"2025 UAB O vs Tulsa, PFF Play 087",87,2,2,2,'-33,2,SY,,6,2,0.0,R,L,11,DUO Y OFF,SNUG,,,,,X,OFF,,,GN,CTR OY,WK,GAP,GAP,SPLIT,4 DOWN,,,COVER 2 MAN,2.0,ALBI 04,ALBI 07,04,85,00; 06; 18,0,11,R,2,L,8.0,0.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,EVEN,2x2,1,R,,0,COVER 2 MAN
852,"2025 UAB O vs Tulsa, PFF Play 089",89,3,1,10,'-26,P,,,7,1,8.0,R,L,11,DOUBLES,STK,,,X,,X,OPEN,,,GF,Y INSERT,STR,ZN,GAP,EVEN,4 DOWN,,,COVER 2,,ALBI 03,ALBI 07,03,85,00; 05; 12,0,11,R,1,L,0.0,8.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 05; 12,85,EVEN,2x2,1,R,,0,COVER 2
853,"2025 UAB O vs Tulsa, PFF Play 090",90,3,2,2,'-34,2,SY,,7,2,23.0,R,L,11,DUO Y OFF,SNUG,Z MTR,,,,X,OFF,CURLS,,PSTL,Y INSERT,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 3,,ALBI 03,ALBI 07,03,85,00; 05; 12,1,11,R,2,L,8.0,23.0,0,,,MAN,,,0,0,1,0,0,ALBI 03,ALBI 07,03,00; 05; 12,85,WIDE UNDER,2x2,0,R,,0,COVER 3
854,"2025 UAB O vs Tulsa, PFF Play 091",91,3,1,10,'+43,P,,,7,3,2.0,R,L,11,DUO Y OFF,SNUG,,,,,X,OFF,,,GN,CTR OY,WK,GAP,GAP,WIDE OVER,4 DOWN,STUNT,BLITZ,COVER 3,,ALBI 03,ALBI 07,03,85,00; 05; 12,0,11,R,3,L,23.0,2.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 05; 12,85,WIDE OVER,2x2,1,R,,1,COVER 3
855,"2025 UAB O vs Tulsa, PFF Play 092",92,3,2,8,'+41,2,,,7,4,9.0,R,M,11,TRIPS,,,,,,,ON,,,GN,INSIDE ZN,ZN,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 6,,ALBI 04,ALBI 07,04,85,00; 05; 12,0,11,R,4,C,2.0,9.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05; 12,85,WIDE OVER,3x1,1,R,,0,COVER 6
856,"2025 UAB O vs Tulsa, PFF Play 093",93,3,1,10,'+32,P,,,7,5,4.0,P,L,12,KING U OFF,,,,,,,SLOT,,COMPLETE,,Y INSERT,STR,PA,,BENCH,4 DOWN,STUNT,,COVER 4,,ALBI 17,ALBI 07,04,17; 85,00; 06,0,12,P,5,L,9.0,4.0,0,0.0,,MAN,,,0,0,0,0,0,ALBI 17,ALBI 07,04,00; 06,17; 85,WIDE UNDER,3x1,0,R,ALBI 17,0,COVER 4
857,"2025 UAB O vs Tulsa, PFF Play 094",94,3,2,6,'+28,2,,,7,6,0.0,P,R,12,SLOT - WING,,T MTR,,,,,ON,,INCOMPLETE,GN,Y INSERT,STR,DB,,EVEN,4 DOWN,,BLITZ,COVER 3,,ALBI 00,ALBI 07,04,17; 85,00; 06,0,12,P,6,R,4.0,,1,0.0,,INSIDE ZONE,,,0,0,0,0,0,,ALBI 07,04,00; 06,17; 85,EVEN,2x2,1,P,ALBI 00,1,COVER 3
858,"2025 UAB O vs Tulsa, PFF Play 095",95,3,3,6,'+28,3,,,7,7,19.0,R,R,12,KING U OFF,,,,,,,SLOT,,,GF,INSIDE ZN,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 1,,ALBI 04,ALBI 07,04,17; 85,00; 05,0,12,R,7,R,,19.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05,17; 85,WIDE UNDER,1x3,1,P,,0,COVER 1
